user_genome	Domain	phylum	class	order	family	genus	species
AtH2023_SRR17241519_MAG05	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-138	PeH17	PeH17 sp000435055
AtH2023_SRR17241519_MAG07	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-138	SFEL01	SFEL01 sp004557245
AtH2023_SRR17241519_MAG08	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-103	CAG-103 sp004556965
AtH2023_SRR17241519_MAG09	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	Cloacibacillus	Cloacibacillus porcorum
AtH2023_SRR17241519_MAG10	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes shahii
AtH2023_SRR17241519_MAG11	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus mucosae
AtH2023_SRR17241519_MAG12	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp000434975
AtH2023_SRR17241519_MAG13	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Tractidigestivibacter	Tractidigestivibacter sp004557505
AtH2023_SRR17241519_MAG14	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-917	CAG-349	CAG-349 sp003539515
AtH2023_SRR17241519_MAG15	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus vaginalis
AtH2023_SRR17241519_MAG16	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Atopobiaceae	UBA7748	UBA7748 sp900314535
AtH2023_SRR17241519_MAG17	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio sp900556755
AtH2023_SRR17241519_MAG18	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli
AtH2023_SRR17241519_MAG19	Bacteria	Spirochaetota	Spirochaetia	Sphaerochaetales	Sphaerochaetaceae	Bullifex	
AtH2023_SRR17241519_MAG20	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-138	CAG-1024	CAG-1024 sp000432015
AtH2023_SRR17241519_MAG22	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-138	Phil1	Phil1 sp001940855
AtH2023_SRR17241519_MAG23	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Akkermansia	Akkermansia muciniphila
AtH2023_SRR17241519_MAG24	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruthenibacterium	Ruthenibacterium lactatiformans
AtH2023_SRR17241519_MAG25	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	Hornefia	Hornefia butyriciproducens
AtH2023_SRR17241519_MAG27	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-74	SFMI01	SFMI01 sp004556155
AtH2023_SRR17241519_MAG28	Bacteria	Bacillota	Bacilli	Erysipelotrichales	Erysipelotrichaceae	JAHHTG01	
AtH2023_SRR17241519_MAG29	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	Baileyella	Baileyella intestinalis
AtH2023_SRR17241519_MAG30	Bacteria	Synergistota	Synergistia	Synergistales	Dethiosulfovibrionaceae	Pyramidobacter	Pyramidobacter piscolens_A
AtH2023_SRR17241519_MAG31	Bacteria	Bacillota_A	Clostridia	Christensenellales	UBA1242	UMGS687	UMGS687 sp900544595
AtH2023_SRR17241519_MAG32	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides distasonis
AtH2023_SRR17241519_MAG33	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Evtepia	Evtepia gabavorous
AtH2023_SRR17241519_MAG34	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Hominisplanchenecus	
AtH2023_SRR17241519_MAG35	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	NSJ-51	NSJ-51 sp900549795
AtH2023_SRR17241519_MAG36	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Acutalibacteraceae	Fimivicinus	Fimivicinus sp900544715
AtH2023_SRR17241519_MAG37	Bacteria	Bacillota	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Holdemanella	Holdemanella porci
AtH2023_SRR17241519_MAG38	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Clostridium_AP	Clostridium_AP scindens
AtH2023_SRR17241519_MAG39	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	CAG-873	CAG-873 sp001701165
AtH2023_SRR17241519_MAG40	Bacteria	Synergistota	Synergistia	Synergistales	Dethiosulfovibrionaceae	Pyramidobacter	Pyramidobacter porci
AtH2023_SRR17241519_MAG41	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	Anaerotruncus	
AtH2023_SRR17241519_MAG42	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Muricomes	Muricomes faecalis
AtH2023_SRR17241519_MAG43	Bacteria	Bacillota_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium	Phascolarctobacterium faecium
AtH2023_SRR17241519_MAG44	Bacteria	Bacillota_A	Clostridia	TANB77	CAG-508	CAG-269	
AtH2023_SRR17241519_MAG45	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus gallolyticus
AtH2023_SRR17241519_MAG06	Archaea	Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales	Methanomethylophilaceae	Methanarcanum	Methanarcanum hacksteinii
AtH2023_SRR17241519_MAG21	Archaea	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter_A	Methanobrevibacter_A smithii
AtH2023_SRR17241519_MAG26	Archaea	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter ruminantium_A
AtH2023_SRR17241527_MAG06	Archaea	Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales	Methanomethylophilaceae	Methanarcanum	Methanarcanum hacksteinii
AtH2023_SRR17241527_MAG42	Archaea	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter_A	Methanobrevibacter_A smithii
AtH2023_SRR17241527_MAG01	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	Cloacibacillus	Cloacibacillus porcorum
AtH2023_SRR17241527_MAG02	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	Angelakisella	Angelakisella sp004557855
AtH2023_SRR17241527_MAG03	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	VUNA01	VUNA01 sp002299625
AtH2023_SRR17241527_MAG04	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides sp000431015
AtH2023_SRR17241527_MAG05	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-103	CAG-103 sp004556965
AtH2023_SRR17241527_MAG07	Bacteria	Synergistota	Synergistia	Synergistales	Dethiosulfovibrionaceae	Pyramidobacter	Pyramidobacter piscolens_A
AtH2023_SRR17241527_MAG08	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	ER4	ER4 sp003522105
AtH2023_SRR17241527_MAG09	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Anaerotignaceae	Anaerotignum	Anaerotignum sp022786605
AtH2023_SRR17241527_MAG10	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus mucosae
AtH2023_SRR17241527_MAG11	Bacteria	Spirochaetota	Spirochaetia	Sphaerochaetales	Sphaerochaetaceae	Bullifex	Bullifex porci
AtH2023_SRR17241527_MAG12	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus amylovorus
AtH2023_SRR17241527_MAG13	Bacteria	Bacillota_A	Clostridia	Christensenellales	UBA1242	UMGS687	UMGS687 sp900544595
AtH2023_SRR17241527_MAG14	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-138	SFEL01	SFEL01 sp004557245
AtH2023_SRR17241527_MAG15	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Acutalibacteraceae	Limousia	Limousia pullorum
AtH2023_SRR17241527_MAG16	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Moraxella	
AtH2023_SRR17241527_MAG17	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Acutalibacteraceae	CAG-177	CAG-177 sp003514385
AtH2023_SRR17241527_MAG18	Bacteria	Bacillota_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium_A	Phascolarctobacterium_A succinatutens
AtH2023_SRR17241527_MAG19	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Oliverpabstia	Oliverpabstia sp004556655
AtH2023_SRR17241527_MAG20	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Butyricimonas	Butyricimonas virosa
AtH2023_SRR17241527_MAG21	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	SFDP01	SFDP01 sp004558185
AtH2023_SRR17241527_MAG22	Bacteria	Bacillota	Bacilli	Erysipelotrichales	Erysipelotrichaceae	UBA636	UBA636 sp900546285
AtH2023_SRR17241527_MAG23	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-74	Limiplasma	Limiplasma sp004556545
AtH2023_SRR17241527_MAG24	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Bilophila	Bilophila wadsworthia
AtH2023_SRR17241527_MAG25	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	P3	Onthomorpha	Onthomorpha sp004551865
AtH2023_SRR17241527_MAG26	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Sodaliphilus	Sodaliphilus sp004557565
AtH2023_SRR17241527_MAG27	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruthenibacterium	Ruthenibacterium lactatiformans
AtH2023_SRR17241527_MAG28	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Eisenbergiella	Eisenbergiella porci
AtH2023_SRR17241527_MAG29	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae_A	Duodenibacillus	Duodenibacillus sp900544335
AtH2023_SRR17241527_MAG30	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella sp002391315
AtH2023_SRR17241527_MAG31	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Clostridium_AP	Clostridium_AP scindens
AtH2023_SRR17241527_MAG32	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella pectinovora
AtH2023_SRR17241527_MAG33	Bacteria	Synergistota	Synergistia	Synergistales	Dethiosulfovibrionaceae	Pyramidobacter	Pyramidobacter sp002007215
AtH2023_SRR17241527_MAG34	Bacteria	Spirochaetota	Spirochaetia	Sphaerochaetales	Sphaerochaetaceae	Ornithospirochaeta	Ornithospirochaeta sp022785155
AtH2023_SRR17241527_MAG35	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Muricomes	Muricomes faecalis
AtH2023_SRR17241527_MAG36	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp000434975
AtH2023_SRR17241527_MAG37	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Faecousia	
AtH2023_SRR17241527_MAG38	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Anaerotignaceae	Anaerotignum	Anaerotignum sp004557645
AtH2023_SRR17241527_MAG39	Bacteria	Bacillota	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Faecalicoccus	Faecalicoccus sp900546545
AtH2023_SRR17241527_MAG40	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-917	CAG-349	CAG-349 sp003539515
AtH2023_SRR17241527_MAG41	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Atopobiaceae	UBA7748	UBA7748 sp900314535
AtH2023_SRR17241527_MAG43	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus delbrueckii_B
AtH2023_SRR17241527_MAG44	Bacteria	Bacillota_A	Clostridia	TANB77	CAG-508	UMGS1663	
AtH2023_SRR17241527_MAG45	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-138	PeH17	PeH17 sp000435055
AtH2023_SRR17241527_MAG46	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Vescimonas	Vescimonas sp004557655
AtH2023_SRR17241527_MAG47	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	NSJ-51	NSJ-51 sp900549795
AtH2023_SRR17241527_MAG48	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Hungatella	Hungatella hathewayi
AtH2023_SRR17241527_MAG49	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-74	Ventricola	Ventricola sp004556985
AtH2023_SRR17241527_MAG50	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Vescimonas	Vescimonas sp000435555
AtH2023_SRR17241533_MAG11	Archaea	Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales	Methanomethylophilaceae	Methanarcanum	Methanarcanum hacksteinii
AtH2023_SRR17241533_MAG01	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus reuteri
AtH2023_SRR17241533_MAG02	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	UMGS1668	UMGS1668 sp934466455
AtH2023_SRR17241533_MAG03	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-138	CAG-1024	CAG-1024 sp000432015
AtH2023_SRR17241533_MAG04	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	P3	Onthomorpha	Onthomorpha sp004551865
AtH2023_SRR17241533_MAG05	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	Treponema_D sp945873775
AtH2023_SRR17241533_MAG06	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Egerieousia	Egerieousia sp004561775
AtH2023_SRR17241533_MAG07	Bacteria	Myxococcota	Bradymonadia	UBA4248	UBA4248	UBA4248	UBA4248 sp004554395
AtH2023_SRR17241533_MAG08	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Thermoguttaceae	RUG369	RUG369 sp004556055
AtH2023_SRR17241533_MAG09	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-138	SFEL01	SFEL01 sp004557245
AtH2023_SRR17241533_MAG10	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	Treponema_D sp018385415
AtH2023_SRR17241533_MAG12	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-138	Phil1	Phil1 sp004558525
AtH2023_SRR17241533_MAG13	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Frisingicoccus	Frisingicoccus sp016298055
AtH2023_SRR17241533_MAG14	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	CAG-238	CAG-238 sp945644815
AtH2023_SRR17241533_MAG15	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-74	SFHK01	SFHK01 sp004556395
AtH2023_SRR17241533_MAG16	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	HUN007	HUN007 sp945876405
AtH2023_SRR17241533_MAG17	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA2868	UBA2868 sp004552595
AtH2023_SRR17241533_MAG18	Bacteria	Bacillota	Bacilli	RF39	UBA660	UMGS1498	
AtH2023_SRR17241533_MAG19	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-95	CAG-95 sp018384375
AtH2023_SRR17241533_MAG20	Bacteria	Verrucomicrobiota	Kiritimatiellia	RFP12	UBA1067	UBA1067	UBA1067 sp016303225
AtH2023_SRR17241533_MAG21	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	W0P31-042	W0P31-042 sp004557195
AtH2023_SRR17241533_MAG22	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Acetatifactor	
AtH2023_SRR17241533_MAG23	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	Treponema_D sp016296655
AtH2023_SRR17241533_MAG24	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides sp000433355
AtH2023_SRR17241533_MAG25	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-138	PeH17	PeH17 sp900542285
AtH2023_SRR17241533_MAG26	Bacteria	Bacillota_A	Clostridia	TANB77	UBA1234	HGM13618	HGM13618 sp900753975
AtH2023_SRR17241533_MAG27	Bacteria	Bacillota_A	Clostridia	TANB77	CAG-508	CAG-273	CAG-273 sp003507395
AtH2023_SRR17241533_MAG28	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides sp016295455
AtH2023_SRR17241533_MAG29	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides sp900546445
AtH2023_SRR17241533_MAG30	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp900548195
AtH2023_SRR17241533_MAG31	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Mediterranea	Mediterranea sp945641355
AtH2023_SRR17241533_MAG32	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Acetatifactor	Acetatifactor sp945621435
AtH2023_SRR17241533_MAG33	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp002251435
AtH2023_SRR17241533_MAG34	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-138	RGIG1693	RGIG1693 sp016293975
AtH2023_SRR17241533_MAG35	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-138	PeH17	PeH17 sp000435055
AtH2023_SRR17241533_MAG36	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	UBA2658	UBA2658 sp018385135
AtH2023_SRR17241544_MAG01	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	COE1	
AtH2023_SRR17241544_MAG02	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Oribacterium	Oribacterium sp004554245
AtH2023_SRR17241544_MAG03	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus sp002299975
AtH2023_SRR17241544_MAG04	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus johnsonii
AtH2023_SRR17241544_MAG05	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp004556065
AtH2023_SRR17241544_MAG06	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus amylovorus
AtH2023_SRR17241544_MAG07	Bacteria	Bacillota	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Bulleidia	Bulleidia sp016293365
AtH2023_SRR17241544_MAG08	Bacteria	Bacillota_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium_A	Phascolarctobacterium_A sp900553055
AtH2023_SRR17241544_MAG09	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	SFTJ01	SFTJ01 sp004557385
AtH2023_SRR17241544_MAG10	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	Gemmiger variabilis_B
AtH2023_SRR17241544_MAG11	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Sodaliphilus	Sodaliphilus sp004557565
AtH2023_SRR17241544_MAG12	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	Gemmiger sp004561545
AtH2023_SRR17241544_MAG13	Bacteria	Bacillota	Bacilli	RF39	UBA660	UBA3789	UBA3789 sp900543055
AtH2023_SRR17241544_MAG14	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides sp004562445
AtH2023_SRR17241544_MAG15	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp900313215
AtH2023_SRR17241544_MAG16	Bacteria	Bacillota	Bacilli	RF39	UBA660	RUG12438	
AtH2023_SRR17241544_MAG17	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	Agathobacter sp945868435
AtH2023_SRR17241544_MAG18	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella sp004557035
AtH2023_SRR17241544_MAG19	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Limisoma	Limisoma sp004555955
AtH2023_SRR17241544_MAG20	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp002251295
AtH2023_SRR17241544_MAG21	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Acutalibacteraceae	Eubacterium_R	Eubacterium_R sp022772725
AtH2023_SRR17241544_MAG22	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus_C	Ruminococcus_C sp000433635
AtH2023_SRR17241544_MAG23	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp945637645
AtH2023_SRR17241544_MAG24	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	W0P33-017	W0P33-017 sp022768825
AtH2023_SRR17241544_MAG25	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	Fusicatenibacter saccharivorans
AtH2023_SRR17241544_MAG26	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp004554665
AtH2023_SRR17241544_MAG27	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides sp900546925
AtH2023_SRR17241544_MAG28	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	F23-B02	F23-B02 sp022784505
AtH2023_SRR17241544_MAG29	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella sp004556745
AtH2023_SRR17241564_MAG01	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Sodaliphilus	Sodaliphilus sp004557565
AtH2023_SRR17241564_MAG02	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	Treponema_D porcinum
AtH2023_SRR17241564_MAG03	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus sp002299975
AtH2023_SRR17241564_MAG04	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	Treponema_D sp900769985
AtH2023_SRR17241564_MAG05	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Faecousia	Faecousia sp022774865
AtH2023_SRR17241564_MAG06	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	VUNA01	VUNA01 sp002299625
AtH2023_SRR17241564_MAG07	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Acutalibacteraceae	Ruminococcus_E	
AtH2023_SRR17241564_MAG08	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	F23-B02	F23-B02 sp004558025
AtH2023_SRR17241564_MAG09	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	Gemmiger sp004561545
AtH2023_SRR17241564_MAG10	Bacteria	Bacillota_A	Clostridia	Oscillospirales	UBA644	UBA644	UBA644 sp002299265
AtH2023_SRR17241564_MAG11	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Limivicinus	Limivicinus sp022782265
AtH2023_SRR17241564_MAG12	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides sp004552965
AtH2023_SRR17241564_MAG13	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	UMGS1668	UMGS1668 sp004556975
AtH2023_SRR17241564_MAG14	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	UBA4372	UBA4372 sp900766785
AtH2023_SRR17241564_MAG15	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Evtepia	Evtepia sp004551945
AtH2023_SRR17241564_MAG16	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides sp000433355
AtH2023_SRR17241564_MAG17	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Acutalibacteraceae	UBA7067	UBA7067 sp002493755
AtH2023_SRR17241564_MAG18	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Acutalibacteraceae	UBA1417	UBA1417 sp004555625
AtH2023_SRR17241564_MAG19	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	SFTJ01	SFTJ01 sp004557385
AtH2023_SRR17241564_MAG20	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	UBA738	UBA738 sp004557735
AtH2023_SRR17241564_MAG21	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp004556065
AtH2023_SRR17241564_MAG22	Bacteria	Bacillota	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Floccifex	Floccifex porci
AtH2023_SRR17241564_MAG23	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	CALZFJ01	CALZFJ01 sp945645715
AtH2023_SRR17241564_MAG24	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp900543975
AtH2023_SRR17241564_MAG25	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Vescimonas	Vescimonas sp902388735
